buoy_id,buoy_name,latitude,longitude,timestamp,temperature,salinity,ph,dissolved_oxygen,turbidity,chlorophyll,wave_height
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-18T19:00:00+00:00,8.66,35.94,7.77,260.4,8.4,16.36,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-18T20:00:00+00:00,7.33,36.01,7.81,258.9,8.6,15.98,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-19T02:00:00+00:00,11.76,36.06,7.8,252.7,9,16.06,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-19T05:00:00+00:00,7.8,36.02,7.8,252.3,9.2,15.64,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-19T08:00:00+00:00,11.61,35.92,7.79,252.1,8.6,15.94,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-19T11:00:00+00:00,5.92,35.95,7.8,258.5,8.6,15.73,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-19T14:00:00+00:00,6.21,35.96,7.79,254.5,9.3,15.9,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-19T17:00:00+00:00,6.52,35.88,7.78,256.4,8.4,15.59,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-19T18:00:00+00:00,10.34,35.99,7.79,260.6,9.3,15.52,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-20T00:00:00+00:00,11.46,35.92,7.77,260.4,8.5,15.68,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-20T03:00:00+00:00,11.05,36.06,7.81,255.3,9,16.49,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-20T06:00:00+00:00,8.25,35.94,7.77,251.2,9,16.06,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-20T09:00:00+00:00,11.77,35.94,7.78,254.6,8.4,15.82,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-20T12:00:00+00:00,6.1,35.88,7.79,258.1,9.2,16.23,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-20T15:00:00+00:00,9,35.97,7.8,256.2,8.9,15.89,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-20T16:00:00+00:00,8.32,36.01,7.79,251.6,8.8,16.15,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-20T22:00:00+00:00,5.6,35.97,7.78,251.8,9.1,16.14,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-21T01:00:00+00:00,9.71,35.98,7.78,254.4,9,16.05,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-21T07:00:00+00:00,10.74,36.05,7.8,256.3,9.3,15.67,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-21T13:00:00+00:00,9.64,36.01,7.78,257.2,9.3,15.79,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-21T14:00:00+00:00,8.67,36,7.8,253.7,8.7,15.78,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-21T17:00:00+00:00,6.26,35.94,7.77,251.9,8.9,16.46,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-21T18:00:00+00:00,6.62,35.93,7.8,257.5,8.7,15.98,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-22T00:00:00+00:00,11.65,36.03,7.8,254.3,8.8,16.25,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-22T06:00:00+00:00,7.1,36.01,7.81,251.5,9,15.63,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-22T07:00:00+00:00,10.65,35.94,7.79,256.8,8.8,15.72,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-22T08:00:00+00:00,5.7,35.93,7.79,254.2,8.7,16.32,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-22T11:00:00+00:00,11.21,35.99,7.8,258.9,8.9,15.84,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-22T12:00:00+00:00,5.83,35.99,7.78,251.5,9.1,15.76,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-22T18:00:00+00:00,9.5,35.99,7.78,260.5,9.3,16.27,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-22T21:00:00+00:00,9.98,35.99,7.8,259.5,8.9,16.45,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-22T22:00:00+00:00,6.61,35.94,7.78,258.8,9.1,16.13,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-23T01:00:00+00:00,10.33,36.01,7.8,253.9,8.8,15.84,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-23T02:00:00+00:00,9.17,35.96,7.77,255.9,8.7,16.29,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-23T03:00:00+00:00,9.67,35.92,7.78,252.9,9.2,16.01,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-23T06:00:00+00:00,10.55,35.92,7.81,251.3,9.3,15.56,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-23T07:00:00+00:00,8,36.04,7.79,253.4,8.4,16.19,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-23T13:00:00+00:00,9.85,35.97,7.78,259.5,9,16.34,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-23T16:00:00+00:00,9.32,36.04,7.81,257.6,9.2,15.6,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-23T22:00:00+00:00,12.17,35.96,7.78,257.9,8.5,16.37,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-23T23:00:00+00:00,7.95,35.98,7.8,254.3,8.8,16.33,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-24T05:00:00+00:00,9.56,35.97,7.81,257.9,9.2,15.53,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-24T11:00:00+00:00,9.73,35.87,7.79,252.2,8.8,15.75,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-24T12:00:00+00:00,10.18,35.97,7.79,253.6,9.1,16.28,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-24T15:00:00+00:00,8.21,35.99,7.8,258.9,8.8,16.03,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-24T21:00:00+00:00,9.04,36.06,7.79,253,8.5,16.46,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-24T22:00:00+00:00,9.01,35.97,7.81,255,8.9,16.21,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-25T04:00:00+00:00,9.89,35.91,7.8,256,8.5,16.39,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-25T10:00:00+00:00,10.52,35.92,7.8,256.7,9.2,16.46,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-25T16:00:00+00:00,6.45,36.02,7.8,253.9,8.8,15.93,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-25T19:00:00+00:00,9.59,36.02,7.78,253.8,8.8,15.71,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-25T22:00:00+00:00,9.58,35.98,7.79,260.5,8.6,15.8,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-26T01:00:00+00:00,9.34,36.02,7.78,257.4,8.5,15.84,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-26T04:00:00+00:00,10.22,35.9,7.78,258,8.4,16.49,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-26T05:00:00+00:00,6.94,36.01,7.81,253.7,9.3,16.52,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-26T06:00:00+00:00,9.53,35.9,7.78,252.8,8.4,16.11,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-26T12:00:00+00:00,10.88,35.96,7.79,251.2,8.7,16.14,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-26T13:00:00+00:00,6.98,35.95,7.78,256.3,8.6,15.72,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-26T16:00:00+00:00,11.04,36.01,7.79,252,8.9,16.39,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-26T17:00:00+00:00,9.79,35.94,7.78,260.8,8.8,15.59,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-26T20:00:00+00:00,6.38,36.05,7.81,255,8.4,15.63,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-26T21:00:00+00:00,6.47,35.98,7.79,256.6,9.3,16.01,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-27T00:00:00+00:00,5.97,35.96,7.81,261,8.9,16.02,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-27T01:00:00+00:00,6.01,35.94,7.8,256.6,8.4,15.64,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-27T02:00:00+00:00,6.24,35.89,7.8,257,8.3,15.59,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-27T08:00:00+00:00,8.87,36.03,7.78,259.7,9.2,16.45,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-27T11:00:00+00:00,10.55,35.89,7.79,254.4,9.1,16.35,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-27T12:00:00+00:00,10.41,35.87,7.79,254,9.2,16.4,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-27T18:00:00+00:00,7.04,36.07,7.79,260,8.4,15.9,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-28T00:00:00+00:00,6.4,35.91,7.79,256.5,8.6,16.46,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-28T03:00:00+00:00,8.72,35.95,7.81,252.2,9,15.63,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-28T06:00:00+00:00,11.41,35.95,7.8,253.6,9.2,16.5,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-28T09:00:00+00:00,11.59,35.99,7.81,254.5,9,16.16,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-28T10:00:00+00:00,6.6,35.92,7.81,256.8,8.7,16.22,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-28T16:00:00+00:00,6.17,35.97,7.78,259.3,9.2,15.94,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-28T22:00:00+00:00,7.3,35.97,7.79,258.6,9.3,16.04,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-02-28T23:00:00+00:00,9.51,35.98,7.8,256.1,8.7,15.78,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-01T05:00:00+00:00,7.31,35.93,7.81,255.9,8.5,16.11,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-01T08:00:00+00:00,10.91,36.02,7.81,254.1,9.3,16.46,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-01T11:00:00+00:00,7.39,35.89,7.81,256.7,8.4,16.1,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-01T14:00:00+00:00,7.3,36.05,7.81,260,9,16.28,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-01T17:00:00+00:00,11.36,35.95,7.79,258.7,9.3,16.12,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-01T20:00:00+00:00,9.72,36.03,7.78,259.1,9.3,15.96,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-02T02:00:00+00:00,9.93,35.98,7.79,257.5,8.7,16.29,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-02T03:00:00+00:00,7.85,35.88,7.81,253.4,8.4,16.46,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-02T09:00:00+00:00,11.01,35.89,7.79,255.9,8.6,16.48,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-02T12:00:00+00:00,9.54,36.05,7.78,256,9.3,16.2,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-02T13:00:00+00:00,7.96,36.02,7.81,255.5,9.1,15.84,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-02T14:00:00+00:00,10.22,35.95,7.79,251.2,9.2,15.74,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-02T15:00:00+00:00,7.53,35.87,7.78,260,8.7,16.41,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-02T21:00:00+00:00,7.87,36.06,7.8,258.9,8.5,16.17,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-02T22:00:00+00:00,8.33,35.87,7.8,254.3,9.1,16.32,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-02T23:00:00+00:00,9.13,35.88,7.79,256.5,9.2,16.25,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-03T02:00:00+00:00,8.3,35.92,7.79,252.5,8.9,16.35,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-03T05:00:00+00:00,11.33,35.97,7.78,252.7,8.4,15.82,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-03T06:00:00+00:00,8.83,36.06,7.79,253.4,9.2,15.98,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-03T09:00:00+00:00,10.13,35.98,7.77,253.3,8.9,15.52,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-03T12:00:00+00:00,9.58,36.03,7.8,256.5,8.8,16.39,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-03T18:00:00+00:00,9.26,35.87,7.78,253.3,9.3,16.25,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-03T21:00:00+00:00,8.02,35.97,7.81,260.1,8.7,15.74,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-04T03:00:00+00:00,11.58,36.02,7.79,259,8.6,15.59,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-04T09:00:00+00:00,10.48,35.93,7.78,255.4,8.6,16.37,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-04T15:00:00+00:00,6.07,35.97,7.81,252.4,8.5,16.25,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-04T16:00:00+00:00,6.52,36.07,7.78,260.4,9.1,15.97,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-04T22:00:00+00:00,10,35.92,7.78,259.4,8.4,15.75,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-05T04:00:00+00:00,10.68,35.96,7.79,257.2,9.2,16.24,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-05T07:00:00+00:00,9.05,36.02,7.8,260.6,9.3,16.48,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-05T08:00:00+00:00,6.3,36,7.78,259.6,8.8,15.7,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-05T09:00:00+00:00,6.99,35.96,7.78,253.7,8.9,15.67,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-05T12:00:00+00:00,11.55,36.03,7.81,258.3,9.1,15.57,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-05T15:00:00+00:00,9.4,35.99,7.78,260.7,8.5,16.29,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-05T16:00:00+00:00,9.87,35.98,7.79,251.9,8.4,15.69,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-05T22:00:00+00:00,7.73,35.99,7.8,253.8,8.5,16.33,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-06T04:00:00+00:00,5.72,36.06,7.8,261,8.4,15.65,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-06T07:00:00+00:00,10.12,35.96,7.79,258.6,9.1,16.5,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-06T10:00:00+00:00,11.22,35.96,7.8,252.2,8.9,15.97,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-06T11:00:00+00:00,9.93,35.92,7.8,258.1,8.4,15.56,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-06T14:00:00+00:00,10.35,35.9,7.78,255.6,9.2,16.14,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-06T20:00:00+00:00,8.14,35.9,7.8,258.7,8.8,15.76,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-07T02:00:00+00:00,10.95,36.02,7.8,255.7,8.7,16.26,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-07T03:00:00+00:00,8.64,35.97,7.81,259.8,8.7,15.52,4.9
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-07T06:00:00+00:00,6.98,35.91,7.81,259,8.3,16.48,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-07T09:00:00+00:00,11.31,36.06,7.79,255.5,8.9,16.06,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-07T12:00:00+00:00,11.52,35.97,7.77,256,9.2,15.75,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-07T15:00:00+00:00,8.89,36.01,7.79,260,8.4,15.95,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-07T21:00:00+00:00,10.04,36.06,7.78,259.9,8.6,16.5,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-07T22:00:00+00:00,9.01,35.91,7.78,252.6,9.3,15.86,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-07T23:00:00+00:00,7.04,36.06,7.8,258.4,8.5,16.41,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-08T00:00:00+00:00,8.53,35.93,7.8,253.9,9.3,15.88,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-08T03:00:00+00:00,8.27,36.01,7.81,259.5,8.7,15.8,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-08T09:00:00+00:00,7.07,35.95,7.81,254.8,8.5,16.31,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-08T12:00:00+00:00,7.54,35.87,7.78,252.3,8.4,15.7,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-08T18:00:00+00:00,9.86,35.97,7.81,253.6,9.2,15.83,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-08T21:00:00+00:00,9.71,36.03,7.78,254.7,9.1,15.93,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-09T00:00:00+00:00,11.77,35.98,7.81,255.2,8.9,15.66,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-09T01:00:00+00:00,10.48,36.05,7.78,256.3,8.3,16.03,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-09T04:00:00+00:00,7.43,35.99,7.81,259.6,8.9,16.11,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-09T05:00:00+00:00,9.39,35.88,7.8,257.1,9.1,15.86,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-09T08:00:00+00:00,10.45,35.95,7.79,258.3,8.5,15.7,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-09T11:00:00+00:00,10.67,35.91,7.78,254.7,9.2,15.58,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-09T12:00:00+00:00,6.89,35.96,7.78,253.8,9,16.3,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-09T18:00:00+00:00,11.3,35.87,7.78,258.7,8.9,16.13,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-10T00:00:00+00:00,8.02,35.87,7.78,259.3,9,15.7,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-10T01:00:00+00:00,7.5,36.02,7.81,254.3,8.9,16.47,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-10T02:00:00+00:00,10.21,36.03,7.78,260.5,9.3,16.04,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-10T03:00:00+00:00,10.62,36.05,7.78,259.8,9.1,16.15,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-10T09:00:00+00:00,8.9,35.89,7.78,251.5,8.6,15.61,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-10T15:00:00+00:00,8.62,36,7.81,252.4,9.2,15.78,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-10T16:00:00+00:00,7.35,35.9,7.79,253.8,9.3,15.85,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-10T22:00:00+00:00,9.7,35.93,7.78,257.9,9.3,16.43,4.9
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-11T01:00:00+00:00,8.88,35.94,7.81,260.8,8.6,16.31,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-11T04:00:00+00:00,6.56,35.87,7.8,254.6,8.4,16.43,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-11T05:00:00+00:00,8.91,36.02,7.79,253.7,8.5,16.09,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-11T06:00:00+00:00,8.37,35.93,7.78,260.1,8.3,16.42,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-11T07:00:00+00:00,10.59,36.06,7.78,252.7,9.3,16.07,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-11T10:00:00+00:00,8.8,36.03,7.78,252.2,8.8,15.93,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-11T16:00:00+00:00,9.03,35.89,7.8,257.9,8.4,16.04,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-11T17:00:00+00:00,6.1,35.87,7.78,259.9,8.8,15.75,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-11T20:00:00+00:00,10.67,35.97,7.77,260,9.3,16.41,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-11T21:00:00+00:00,10.13,36.06,7.78,259.5,9,16.04,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-12T00:00:00+00:00,10.97,36.03,7.79,258.6,8.4,15.66,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-12T03:00:00+00:00,8.46,35.92,7.79,254.2,8.5,15.96,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-12T06:00:00+00:00,8.52,35.97,7.79,260.4,8.8,16.39,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-12T12:00:00+00:00,7.2,36.04,7.81,254.1,8.5,15.69,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-12T15:00:00+00:00,9.6,35.94,7.78,258.2,9.2,15.7,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-12T18:00:00+00:00,7.59,35.95,7.78,254.5,8.9,16.29,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-12T21:00:00+00:00,10.29,35.96,7.8,255.2,8.7,16.22,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-12T22:00:00+00:00,11.17,35.99,7.79,260.7,8.7,16.26,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-13T01:00:00+00:00,7.43,36.01,7.81,261.1,8.8,15.58,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-13T07:00:00+00:00,6.63,35.91,7.8,260.1,8.8,16.46,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-13T13:00:00+00:00,6.36,35.93,7.8,252.8,9.3,16.39,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-13T14:00:00+00:00,6.74,35.94,7.78,254.4,9.3,16.33,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-13T17:00:00+00:00,12.18,35.94,7.77,253.2,8.6,16.1,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-13T20:00:00+00:00,9.15,35.97,7.81,255.4,9.2,15.71,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-14T02:00:00+00:00,9.34,35.87,7.79,256.5,8.8,15.52,5.1
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-14T05:00:00+00:00,9.76,36.02,7.78,254.2,8.4,15.56,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-14T06:00:00+00:00,8.28,35.94,7.78,259.9,9.3,16.52,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-14T07:00:00+00:00,6.3,35.87,7.78,259.8,9.3,16.14,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-14T08:00:00+00:00,6.34,36.05,7.8,260.5,9,16.4,5.3
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-14T09:00:00+00:00,8.3,36.01,7.8,259.8,9.2,16.51,5
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-14T10:00:00+00:00,8.56,36.01,7.78,252.6,8.4,16.01,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-14T13:00:00+00:00,11.31,35.95,7.78,255.8,9.2,16.11,5.2
NPS-9727-K,CoastGuard 81 Array,-53.9035,85.6664,2023-03-14T16:00:00+00:00,8.2,35.9,7.78,254,9.2,15.6,5.2
